group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
reptiles,192,no,797605,Fischer's Thick-toed Gecko,Chondrodactylus laevigatus,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,193,no,34274,Tanga Dwarf Gecko,Lygodactylus kimhowelli,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,194,no,539944,Side-spotted Dwarf Gecko,Lygodactylus laterimaculatus,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,195,no,33922,Cross-marked Semaphore Gecko,Pristurus crucifer,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,196,no,32982,Uluguru pygmy chameleon,Rhampholeon uluguruensis,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,197,no,114425,Mount Hanang Chameleon,Trioceros hanangensis,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,198,no,30820,Rhombic Night Adder,Causus rhombeatus,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,199,no,34514,Brook's House Gecko,Hemidactylus brookii,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,200,no,29518,Ornate Wolf Snake,Lycophidion ornatum,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,201,no,34236,Somali Dwarf Gecko,Lygodactylus somalicus,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,202,no,34246,Williams' Dwarf Gecko,Lygodactylus williamsi,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,203,no,566490,Mount Kenya Dwarf Gecko,Lygodactylus wojnowskii,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,204,no,116537,Black-headed Micrelaps,Micrelaps vaillanti,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,205,no,26376,Cape Centipede-Eater,Aparallactus capensis,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,206,no,26873,Degen’s Herald Snake,Crotaphopeltis degeni,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,207,no,34524,Abyssinian Half-toed Gecko,Hemidactylus barodanus,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,208,no,27156,Short Racer,Platyceps brevis,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,209,no,28938,Striped Ethiopian Snake,Pseudoboodon lemniscatus,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,210,no,39553,African Softshell Turtle,Trionyx triunguis,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,211,no,31122,Rüppell’s Agama,Agama rueppelli,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,212,no,26370,Jackson’s centipede-eater,Aparallactus jacksonii,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,213,no,116496,Southern Stiletto Snake,Atractaspis bibronii,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,214,no,39541,Zambezi Flapshell Turtle,Cycloderma frenatum,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,215,no,26529,Northern Marbled Nocturnal Tree Snake,Dipsadoboa flavida,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,216,no,34513,Speedy Leaf-toed Gecko,Hemidactylus citernii,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,217,no,34493,Scaly Leaf-toed Gecko,Hemidactylus isolepis,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,218,no,32974,Mount Kenya Hornless Chameleon,Kinyongia excubitor,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,219,no,104891,Flat-snouted Wolf Snake,Lycophidion depressirostre,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,220,no,29374,Semiornate Snake,Meizodon semiornatus,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,221,no,1148912,Mochlus hinkeli,Mochlus hinkeli,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,222,no,32870,Bale Two-horned Chameleon,Trioceros balebicornutus,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,223,no,39420,Rock Monitor,Varanus albigularis,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,224,no,566124,Ngong Agama,Agama hulbertorum,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,225,no,1403166,Udzungwa Round-eyed Gecko,Ancylodactylus uzungwae,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,226,no,30856,Ethiopia Viper,Bitis parviocula,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,227,no,1474166,Boaedon montanus,Boaedon montanus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,228,no,146039,Sparse-scaled Forest Lizard,Congolacerta vauereselli,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,229,no,99383,Günther's Green Tree Snake,Dipsadoboa unicolor,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,230,no,1225664,Kenyan Coastal Half-toed Gecko,Hemidactylus barbouri,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,231,no,38258,Rwanda Five-toed Skink,Leptosiaphos graueri,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,232,no,32487,Goggle-eyed worm snake,Leptotyphlops macrops,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,233,no,1031644,Panaspis massaiensis,Panaspis massaiensis,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,234,no,29083,Hughes' Green Snake,Philothamnus hughesi,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,235,no,28967,Rukwa Sand Racer,Psammophis rukwae,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,236,no,28952,Grey-bellied Skaapsteker,Psammophylax variabilis,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,237,no,540179,Kenya Beaked Snake,Rhinotyphlops unitaeniatus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,238,no,114036,Bird Snake,Thelotornis kirtlandii,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,239,no,32838,Poroto Mountain Chameleon,Trioceros incornutus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,240,no,32833,Spiny-flanked Chameleon,Trioceros laterispinis,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,241,no,63995,Common Purple-glossed Snake,Amblyodipsas polylepis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,242,no,1403180,Four-lined Forest Gecko,Ancylodactylus dickersonae,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,243,no,29987,Smith's African Water Snake,Grayia smithii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,244,no,103681,Magombera chameleon,Kinyongia magomberae,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,245,no,797700,Cape File Snake,Limaformosa capensis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,246,no,40120,Williams’ African Mud Turtle,Pelusios williamsi,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,247,no,28993,Dwarf Sand Snake,Psammophis angolensis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,248,no,93502,Kakamega Agama,Agama kaimosae,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,249,no,539230,Las Geel Agama,Agama somalica,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,250,no,145997,East African Highland Grass Lizard,Chamaesaura tenuior,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,251,no,26511,Werner's Green Tree Snake,Dipsadoboa werneri,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,252,no,30328,Shire Slug-eater,Duberria shirana,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,253,no,1633018,Eastern Black-lined Plated Lizard,Gerrhosaurus intermedius,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,254,no,34460,Farm Leaf-toed Gecko,Hemidactylus ruspolii,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,255,no,34397,Banded Velvet Gecko,Homopholis fasciata,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,256,no,34257,Scheffler's Dwarf Gecko,Lygodactylus scheffleri,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,257,no,40123,East African Black Mud Turtle,Pelusios subniger,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,258,no,29012,Banded shovel-snout,Prosymna semifasciata,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,259,no,540138,Kenyan Striped Skaapsteker,Psammophylax multisquamis,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,260,no,35505,Smith's Racerunner,Pseuderemias smithii,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,261,no,1474113,Rhampholeon princeeai,Rhampholeon princeeai,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,262,no,28327,Black Tree Snake,Thrasops jacksonii,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,263,no,32846,Ilolo Chameleon,Trioceros goetzei,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,264,no,318773,Jijiga Shield-tailed Agama,Xenagama wilmsi,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,265,no,539199,Adolfus masavaensis,Adolfus masavaensis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,266,no,68056,Rainbow Agama,Agama agama,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,267,no,30881,Ashe's Bush Viper,Atheris desaixi,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,268,no,30860,Kenya Horned Viper,Bitis worthingtoni,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,269,no,27563,Usambara forest snake,Buhoma vauerocegae,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,270,no,96895,Spotted Night Adder,Causus maculatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,271,no,40089,African Spurred Tortoise,Centrochelys sulcata,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,272,no,32872,Spurless Basilisk Chameleon,Chamaeleo calcaricarens,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,273,no,797660,Pemba Island Clawless Gecko,Ebenavia safari,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,274,no,38431,Western Serpentiform Skink,Eumecia anchietae,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,275,no,30010,Black-lined Green Snake,Hapsidophrys lineata,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,276,no,29543,Tanganyika Water Snake,Lycodonomorphus bicolor,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,277,no,1304754,Lycophidion jacksoni,Lycophidion jacksoni,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,278,no,29516,Red-snouted Wolf Snake,Lycophidion uzungwense,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,279,no,34255,Scortecci's Dwarf Gecko,Lygodactylus scorteccii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,280,no,29356,Forest Marsh Snake,Natriciteres sylvatica,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,281,no,560429,Tanzanian Helmeted Terrapin,Pelomedusa kobe,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,282,no,32997,Boulenger’s pygmy chameleon,Rhampholeon boulengeri,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,283,no,1250150,Diamondback Night Stalker,Toxicodryas adamantea,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,284,no,39782,Pond Slider,Trachemys scripta,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,285,no,114292,Fire-sided Skink,Trachylepis perrotetii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,286,no,32862,Sudanese Cone-horned Chameleon,Trioceros conirostratus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,287,no,32883,Mount Kulal Chameleon,Trioceros narraioca,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,288,no,121141,Pokot Chameleon,Trioceros nyirit,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,289,no,33529,Wolterstorff's Gecko,Urocotyledon wolterstorffi,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,290,no,114809,Eyed Dabb Lizard,Uromastyx ocellata,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,291,no,93489,Angola blind snake,Afrotyphlops angolensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,292,no,539217,Somali Giant Blind-snake,Afrotyphlops brevis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,293,no,27566,Pale-headed forest snake,Buhoma depressiceps,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,294,no,97246,African Chameleon,Chamaeleo africanus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,295,no,35986,Green keel-bellied lizard,Gastropholis prasina,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,296,no,797682,Black File Snake,Gracililima nyassae,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,297,no,1119944,Afar Half-toed Gecko,Hemidactylus afarensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,298,no,518131,Awash Half-toed Gecko,Hemidactylus awashensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,299,no,34474,Moderate Leaf-toed Gecko,Hemidactylus modestus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,300,no,102553,Heyden’s gecko,Hemidactylus robustus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,301,no,29933,Keller's Bark Snake,Hemirhagerrhis kelleri,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,302,no,554937,Rugege Highlands Forest Chameleon,Kinyongia rugegensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,303,no,35833,Johnston’s long-tailed lizard,Latastia johnstonii,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,304,no,104377,Black-tip worm snake,Leptotyphlops nigroterminus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,305,no,797701,Unicolor File Snake,Limaformosa chanleri,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,306,no,29533,Whyte's Water Snake,Lycodonomorphus whytii,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,307,no,34293,Chobe Dwarf Gecko,Lygodactylus chobiensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,308,no,106360,Hook-snouted worm snake,Myriopholis macrorhyncha,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,309,no,29091,Thirteen-scaled Green Snake,Philothamnus carinatus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,310,no,27082,Flowered Whip Snake,Platyceps florulentus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,311,no,28958,Hissing Sand Snake,Psammophis sibilans,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,312,no,35506,Peters' Sand Lizard,Pseuderemias striata,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,313,no,28940,Böhme's Ethiopian Mountain Snake,Pseudoboodon boehmei,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,314,no,28728,African Hook-nosed Snake,Scaphiophis albopunctatus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,315,no,33629,Elegant Short-fingered Gecko,Stenodactylus sthenodactylus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,316,no,114284,Braun's Mabuya,Trachylepis brauni,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,317,no,39456,Savannah Monitor,Varanus exanthematicus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,318,no,93047,Peter’s Ridgeback Agama,Acanthocercus guentherpetersi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,319,no,32679,Blotched blind snake,Afrotyphlops congestus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,320,no,1403178,Elgon Round-eyed Gecko,Ancylodactylus elgonensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,321,no,1403168,Ancylodactylus spawlsi,Ancylodactylus spawlsi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,322,no,30817,Uzungwe Mountain Bush Viper,Atheris barbouri,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,323,no,27605,Red-Black Striped Snake,Bothrophthalmus lineatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,324,no,102544,Lake Turkana Half-toed Gecko,Hemidactylus barbierii,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,325,no,51940,Asian House Gecko,Hemidactylus frenatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,326,no,40071,Eroded Hingeback Tortoise,Kinixys erosa,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,327,no,103683,Poroto Single-horned Chameleon,Kinyongia vanheygeni,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,328,no,318703,Peters' Longtail Lizard,Latastia caeruleopunctata,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,329,no,39670,Olive Ridley Sea Turtle,Lepidochelys olivacea,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,330,no,34311,Angola Dwarf Gecko,Lygodactylus angolensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,331,no,1473450,Lygodactylus heeneni,Lygodactylus heeneni,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,332,no,1545823,Karamoja Dwarf Gecko,Lygodactylus karamoja,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,333,no,37958,Longtail Limbless Skink,Melanoseps ater,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,334,no,37957,Loveridge’s limbless skink,Melanoseps loveridgei,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,335,no,797726,Pemba Island Writhing Skink,Mochlus pembanus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,336,no,200417,Somali Writhing Skink,Mochlus somalicus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,337,no,73896,Mashona Hinged Terrapin,Pelusios rhodesianus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,338,no,29087,Ruanda Emerald Green Snake,Philothamnus ruandae,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,339,no,1672945,Smith's Racer,Platyceps smithii,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,340,no,111014,African Tree Cobra,Pseudohaje goldii,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,341,no,111634,Nguru pygmy chameleon,Rhampholeon acuminatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,342,no,1676764,Plumptre’s Pygmy Chameleon,Rhampholeon plumptrei,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,343,no,1474112,Rhampholeon rubeho,Rhampholeon rubeho,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,344,no,1474110,Rhampholeon waynelotteri,Rhampholeon waynelotteri,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,345,no,113855,Arabian Cat Snake,Telescopus dhara,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,346,no,146473,Egyptian catsnake,Telescopus obtusus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,347,no,1695399,Somali Cat Snake,Telescopus somalicus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,348,no,114112,Schmidt’s Bold-eyed Tree Snake,Thrasops schmidti,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,349,no,114286,Two-coloured skink,Trachylepis dichroma,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,350,no,114785,Rasmussen's Gecko,Urocotyledon rasmusseni,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,351,no,318774,Ethiopian Ridgeback Agama,Xenagama zonura,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,352,no,28009,Dagger-tooth Vine Snake,Xyelodontophis uluguruensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,353,no,539218,Calabresi’s blind-snake,Afrotyphlops calabresii,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,354,no,93492,Afrotyphlops nigrocandidus,Afrotyphlops nigrocandidus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,355,no,93501,Hartmann's Agama,Agama hartmanni,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,356,no,93504,Tanzanian Rainbow Agama,Agama turuensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,357,no,1403182,Uluguru Round-eyed Gecko,Ancylodactylus barbouri,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,358,no,26342,Usambara Centipede-eater,Aparallactus werneri,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,359,no,145958,Matilda's horned viper,Atheris matildae,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,360,no,145961,Phillips' Burrowing Asp,Atractaspis phillipsi,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,361,no,1439489,Ethiopian House Snake,Bofa erlangeri,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,362,no,31281,Indian Garden Lizard,Calotes versicolor,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,363,no,53644,Chew Bahir Cylindrical Skink,Chalcides bottegi,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,364,no,33071,Large-scale Snake Lizard,Chamaesaura macrolepis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,365,no,33036,Maasai Girdled Lizard,Cordylus beraduccii,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,366,no,30666,Werner's Garter Snake,Elapsoidea laticincta,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,367,no,35983,Keelbelly Ground Lizard,Gastropholis vittata,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,368,no,29988,Tholloni's African Water Snake,Grayia tholloni,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,369,no,1119942,Lake Chew Bahir Half-toed Gecko,Hemidactylus lanzai,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,370,no,539812,Kaya Gecko,Hemidactylus mrimaensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,371,no,34517,Spotted House Gecko,Hemidactylus parvimaculatus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,372,no,29908,Uganda House Snake,Hormonotus modestus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,373,no,103680,Mount-Nyiro Bearded Chameleon,Kinyongia asheorum,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,374,no,32976,Uluguru Two-horned Chameleon,Kinyongia uluguruensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,375,no,38264,Uganda Five-toed Skink,Leptosiaphos aloysiisabaudiae,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,376,no,32439,Peter's Thread Snake,Leptotyphlops scutifrons,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
