group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
reptiles,39,yes,35871,Balkan Green Lizard,Lacerta trilineata,1,1902,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,40,yes,966787,grass snake,Natrix natrix,1,1715,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,41,yes,35854,Green Lizard,Lacerta viridis,1,1693,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,42,yes,146280,Kotschy's Gecko,Mediodactylus kotschyi,1,1596,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,43,yes,31975,European Glass Lizard,Pseudopus apodus,1,1523,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,44,yes,1424710,Roughtail Rock Agama,Laudakia stellio,1,1490,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,45,yes,1424711,Sling-tailed Agama,Laudakia cypriaca,1,1482,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,46,yes,35430,Spiny-footed Lizard,Acanthodactylus erythrurus,1,1466,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,47,yes,35964,Iberian Rock Lizard,Iberolacerta monticola,1,1464,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,48,yes,35990,Gran Canaria Giant Lizard,Gallotia stehlini,1,1415,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,49,yes,35530,Tyrrhenian Wall Lizard,Podarcis tiliguerta,1,1388,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,50,yes,35677,Erhard's Wall Lizard,Podarcis erhardii,1,1377,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,51,yes,30237,Four-lined Snake,Elaphe quatuorlineata,1,1338,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,52,yes,966698,Adder,Vipera berus,1,1311,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,53,yes,105329,Western Caspian Turtle,Mauremys rivulata,1,1284,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,54,yes,32864,Common Chameleon,Chamaeleo chamaeleon,1,1271,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,55,yes,73966,Tenerife Wall Gecko,Tarentola delalandii,1,1231,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,56,yes,37213,Western Three-toed Skink,Chalcides striatus,1,1192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,57,yes,29917,Balkan Whip Snake,Hierophis gemonensis,1,1135,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,58,yes,53645,Ocellated Bronze Skink,Chalcides ocellatus,1,973,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,59,yes,30917,Seoane's Viper,Vipera seoanei,1,969,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,60,yes,40023,Greek Tortoise,Testudo graeca,1,877,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,61,yes,73747,Sharp-snouted Rock Lizard,Dalmatolacerta oxycephala,1,866,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,62,yes,35760,Snake-eyed Lizard,Ophisops elegans,1,866,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,63,yes,35671,Filfola Lizard,Podarcis filfolensis,1,843,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,64,yes,73918,Peloponnese Wall Lizard,Podarcis peloponnesiacus,1,808,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,65,yes,1670480,Central Iberian Worm Lizard,Blanus oxyurus,1,774,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,66,yes,73702,Southwest Iberian Worm Lizard,Blanus cinereus,1,767,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,67,exclude,39830,River Cooter,Pseudemys concinna,1,761,Released non-native River Cooter; excluded from the representative wildlife guide.
reptiles,68,yes,1701177,Long-nosed Viper,Vipera ammodytes,1,737,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,69,yes,29450,Eastern Montpellier Snake,Malpolon insignitus,1,733,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,70,yes,35597,Ibiza Wall Lizard,Podarcis pityusensis,1,675,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,71,yes,1127992,Ionian Wall Lizard,Podarcis ionicus,1,642,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,72,yes,37239,Bedriaga's Skink,Chalcides bedriagai,1,641,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,73,yes,35700,Cretan Wall Lizard,Podarcis cretensis,1,625,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,74,yes,73858,Iberian False Smooth Snake,Macroprotodon brevis,1,613,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,75,yes,53646,Italian Three-toed Skink,Chalcides chalcides,1,606,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,76,yes,64078,Cat Snake,Telescopus fallax,1,600,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,77,yes,73585,European Copper Skink,Ablepharus kitaibelii,1,556,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,78,yes,73903,Troodos Rock Lizard,Phoenicolacerta troodica,1,554,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,79,yes,540247,Sierra Nevada Ocellated Lizard,Timon nevadensis,1,546,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,80,yes,1701178,Vipera meridionalis,Vipera meridionalis,1,540,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,81,yes,74011,European Ratsnake,Zamenis situla,1,516,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,82,yes,35413,Schreiber's Fringe-fingered Lizard,Acanthodactylus schreiberi,1,498,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,83,yes,35453,Viviparous Lizard,Zootoca vivipara,1,491,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,84,yes,73829,Cyren’s Rock Lizard,Iberolacerta cyreni,1,482,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,85,yes,36055,Greek Algyroides,Algyroides moreoticus,1,476,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,86,yes,33622,East Canary Wall Gecko,Tarentola angustimentalis,1,455,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,87,yes,738119,Eastern Mediterranean Thin-toed Gecko,Mediodactylus orientalis,1,453,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,88,yes,144085,Western Psammodromus,Psammodromus occidentalis,1,438,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,89,yes,73910,Dahl's Whip Snake,Platyceps najadum,1,433,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,90,yes,539260,Pelasgian Rock Lizard,Anatololacerta pelasgiana,1,420,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,91,yes,99496,Caspian Whipsnake,Dolichophis caspius,1,414,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,92,yes,30924,Lataste's Viper,Vipera latastei,1,411,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,93,yes,36001,Atlantic Lizard,Gallotia atlantica,1,406,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,94,yes,37210,West Canary Skink,Chalcides viridanus,1,377,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,95,yes,514727,Eurasian Blind Snake,Xerotyphlops vermicularis,1,340,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,96,exclude,39824,Florida Red-bellied Cooter,Pseudemys nelsoni,1,331,Released non-native Florida Red-bellied Cooter; excluded from the representative wildlife guide.
reptiles,97,yes,539261,Greek Slowworm,Anguis graeca,1,322,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,98,yes,73817,Greek Rock Lizard,Hellenolacerta graeca,1,322,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,99,yes,73922,Sicilian Wall Lizard,Podarcis waglerianus,1,317,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,100,yes,35707,Carbonell’s Wall Lizard,Podarcis carbonelli,1,314,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,101,yes,1424723,Carniolan lizard,Zootoca carniolica,1,310,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,102,yes,424864,Spanish Wall Lizard,Podarcis hispanicus,1,285,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,103,yes,39659,Green Sea Turtle,Chelonia mydas,1,281,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,104,yes,35988,Boettger's Lizard,Gallotia caesaris,1,267,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,105,yes,493904,East Iberian Psammodromus,Psammodromus edwarsianus,1,247,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,106,exclude,39950,Common thread turtle,Mauremys sinensis,1,246,Released non-native Chinese Pond Turtle; excluded from the representative wildlife guide.
reptiles,107,exclude,39847,False Map Turtle,Graptemys pseudogeographica,1,245,Released non-native False Map Turtle; excluded from the representative wildlife guide.
reptiles,108,exclude,371940,Ouachita Map Turtle,Graptemys ouachitensis,1,227,Released non-native Ouachita Map Turtle; excluded from the representative wildlife guide.
reptiles,109,yes,100411,Javelin Sand Boa,Eryx jaculus,1,219,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,110,yes,33619,Boettger's Wall Gecko,Tarentola boettgeri,1,202,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,111,yes,1629340,Eastern Peloponnese Wall Lizard,Podarcis thais,1,192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,112,yes,35637,Lilford's Wall Lizard,Podarcis lilfordi,1,188,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,113,yes,35912,Sand Lizard,Lacerta agilis,1,173,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,114,yes,35516,Spanish Psammodromus,Psammodromus hispanicus,1,171,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,115,yes,73917,Milos Wall Lizard,Podarcis milensis,1,160,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,116,yes,74008,Italian Aesculapian Snake,Zamenis lineatus,1,160,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,117,no,200408,False Smooth Snake,Macroprotodon mauritanicus,1,157,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,118,no,73759,Large Whip Snake,Dolichophis jugularis,1,156,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,119,no,33607,Gomero Wall Gecko,Tarentola gomerensis,1,149,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,120,no,73584,Budak's snake-eyed skink,Ablepharus budaki,1,144,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,121,no,37212,Blue-spotted Cylindrical Skink,Chalcides coeruleopunctatus,1,143,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,122,no,30901,Meadow Viper,Vipera ursinii,1,137,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,123,no,37214,Gran Canaria Skink,Chalcides sexlineatus,1,135,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,124,no,97246,African Chameleon,Chamaeleo africanus,1,134,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,125,no,36059,Fitzinger's Algyroides,Algyroides fitzingeri,1,129,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,126,no,73601,Anatolian Rock Lizard,Anatololacerta anatolica,1,115,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,127,no,1223390,East Aegean Green Lizard,Lacerta diplochondrodes,1,114,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,128,no,539827,Bridled Skink,Heremites vittatus,1,108,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,129,no,73874,Ottoman Viper,Montivipera xanthina,1,108,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,130,no,35967,Horvath's Rock Lizard,Iberolacerta horvathi,1,107,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,131,no,145894,Peloponnese Slowworm,Anguis cephallonica,1,103,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,132,no,34673,European Leaf-toed Gecko,Euleptes europaea,1,86,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,133,no,73757,Mosor Rock Lizard,Dinarolacerta mosorensis,1,83,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,134,no,73920,Balkan Wall Lizard,Podarcis tauricus,1,81,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,135,no,39913,Chinese Pond Turtle,Mauremys reevesii,1,73,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,136,no,73830,Galan’s Rock Lizard,Iberolacerta galani,1,70,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,137,no,1403187,Spanish Algyroides,Algyroides hidalgoi,1,63,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,138,no,39783,Mesoamerican Slider,Trachemys venusta,1,61,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,139,no,27038,Asian Racer,Hemorrhois nummifer,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,140,no,37850,Greek Limbless Skink,Ophiomorus punctatissimus,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,141,no,68492,Tropical House Gecko,Hemidactylus mabouia,1,57,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,142,no,39883,Sicilian Pond Turtle,Emys trinacris,1,54,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,143,no,73644,Bedriaga's Rock Lizard,Archaeolacerta bedriagae,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,144,no,30293,Ring-Headed Dwarf Snake,Eirenis modestus,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,145,no,39825,Peninsular Cooter,Pseudemys peninsularis,1,48,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,146,no,73831,Martinez-Rica’s Rock Lizard,Iberolacerta martinezricai,1,45,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,147,no,738118,Dodecanese Thin-toed Gecko,Mediodactylus oertzeni,1,45,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,148,no,73828,Pyrenean Rock Lizard,Iberolacerta bonnali,1,44,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,149,no,105083,Levantine Viper,Macrovipera lebetinus,1,44,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,150,no,39677,Leatherback Sea Turtle,Dermochelys coriacea,1,42,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,151,no,1223389,Cycladic Green lizard,Lacerta citrovittata,1,39,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,152,no,35668,Skyros Wall Lizard,Podarcis gaigeae,1,39,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,153,no,738117,Mediterranean Thin-toed Gecko,Mediodactylus danilewskii,1,36,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,154,no,539844,Brahminy Blindsnake,Indotyphlops braminus,1,34,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,155,no,73940,Moroccan Rock Lizard,Scelarcis perspicillata,1,34,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,156,no,30285,East-Four-lined Ratsnake,Elaphe sauromates,1,32,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,157,no,35994,Tenerife Speckled Lizard,Gallotia intermedia,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,158,no,558958,Greek Viper,Vipera graeca,1,29,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,159,no,68334,Chinese Softshell Turtle,Pelodiscus sinensis,1,28,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,160,no,1224394,Pontian Wall Lizard,Podarcis latastei,1,27,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,161,no,39556,Spiny Softshell,Apalone spinifera,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,162,no,31728,Anatolian Worm Lizard,Blanus strauchi,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,163,no,558902,Levant Skink,Heremites auratus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,164,no,1119931,Cyprus Whip Snake,Hierophis cypriensis,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,165,no,35965,Aran Rock Lizard,Iberolacerta aranica,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,166,no,146199,California King Snake,Lampropeltis californiae,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,167,no,73808,El Hierro Giant Lizard,Gallotia simonyi,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,168,no,99300,Prokletije Rock Lizard,Dinarolacerta montenegrina,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,169,no,29464,False Smooth Snake,Macroprotodon cucullatus,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,170,no,39826,Northern Red-bellied Cooter,Pseudemys rubriventris,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,171,no,738116,Cretan Thin-toed Gecko,Mediodactylus bartoni,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,172,no,39682,Common Snapping Turtle,Chelydra serpentina,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,173,no,33606,Moorish Gecko,Tarentola fascicularis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,174,no,39566,Florida Softshell Turtle,Apalone ferox,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,175,no,39672,Hawksbill Sea Turtle,Eretmochelys imbricata,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,176,no,27064,Algerian Whip Snake,Hemorrhois algirus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,177,no,35966,Aurelio's Rock Lizard,Iberolacerta aurelioi,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,178,no,73887,Red Cornsnake,Pantherophis guttatus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,179,no,36651,Cuban Green Anole,Anolis porcatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,180,no,121094,Canaryan Cylindrical Skink,Chalcides simonyi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,181,no,35594,Aeolian Wall Lizard,Podarcis raffonei,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,182,no,33833,Morocco Lizard-fingered Gecko,Saurodactylus mauritanicus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,183,no,39708,Razor-backed Musk Turtle,Sternotherus carinatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,184,no,73974,Ornate Slider,Trachemys ornata,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,185,no,145895,Eastern Slowworm,Anguis colchica,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,186,no,51940,Asian House Gecko,Hemidactylus frenatus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,187,no,39670,Olive Ridley Sea Turtle,Lepidochelys olivacea,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,188,no,39703,Eastern Musk Turtle,Sternotherus odoratus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,189,no,116564,Checkerboard Worm Lizard,Trogonophis wiegmanni,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,190,no,40089,African Spurred Tortoise,Centrochelys sulcata,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,191,no,37094,Common Southwest Ctenotus,Ctenotus labillardieri,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,192,no,35383,Meadow Lizard,Darevskia praticola,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,193,no,73807,La Gomera Giant Lizard,Gallotia bravoana,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,194,no,40085,Gopher Tortoise,Gopherus polyphemus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,195,no,104226,Mourning Gecko,Lepidodactylus lugubris,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,196,no,73857,Macroprotodon abubakeri,Macroprotodon abubakeri,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,197,no,73888,Western Ratsnake,Pantherophis obsoletus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,198,no,73916,Pori Wall Lizard,Podarcis levendis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,199,no,1367318,Coastal Plain Cooter,Pseudemys floridana,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,200,no,32158,Ball Python,Python regius,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,201,no,39932,Painted Wood Turtle,Rhinoclemmys pulcherrima,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,202,no,73973,Atlas Ocellated Lizard,Timon tangitanus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,1,yes,50972,Ornate Wrasse,Thalassoma pavo,1,8113,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,2,yes,118663,Salema Porgy,Sarpa salpa,1,8033,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,3,yes,118667,Common Two-banded Seabream,Diplodus vulgaris,1,7084,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,4,yes,118669,White Sea Bream,Diplodus sargus,1,6121,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,5,yes,50968,Mediterranean Rainbow Wrasse,Coris julis,1,5492,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,6,yes,118674,Painted Comber,Serranus scriba,1,5376,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,7,yes,118682,Mediterranean Damselfish,Chromis chromis,1,5179,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,8,yes,118662,Saddled Seabream,Oblada melanurus,1,4820,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,9,yes,52554,East Atlantic Peacock Wrasse,Symphodus tinca,1,4332,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,10,yes,112860,European Parrotfish,Sparisoma cretense,1,4303,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,11,yes,100119,Dusky Grouper,Epinephelus marginatus,1,4097,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,12,yes,118619,Striped Red Mullet,Mullus surmuletus,1,3731,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,13,yes,53911,European Carp,Cyprinus carpio,1,3299,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,14,yes,338049,Ringneck Blenny,Parablennius pilicornis,1,2885,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,15,yes,118590,Mediterranean Moray,Muraena helena,1,2739,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,16,yes,342288,Madeira Scorpionfish,Scorpaena maderensis,1,2639,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,17,yes,118686,Rusty Blenny,Parablennius sanguinolentus,1,2532,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,18,yes,118660,Striped Seabream,Lithognathus mormyrus,1,2465,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,19,yes,505877,Incognito Goby,Gobius incognitus,1,2421,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,20,yes,188591,Red-black Triplefin,Tripterygion tripteronotum,1,2265,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,21,yes,1494783,Gilthead Seabream,Sparus aurata,1,2236,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,22,yes,118631,Black Scorpionfish,Scorpaena porcus,1,2218,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,23,yes,53696,Sharpsnout Seabream,Diplodus puntazzo,1,2156,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,24,yes,118685,Tompot Blenny,Parablennius gattorugine,1,2099,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,25,yes,118640,Wide-eyed Flounder,Bothus podas,1,2080,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
